council_id,slug,name,type,county,region,website_url,audit_status
3552,helston-town-council,Helston Town Council,town,Cornwall,South West,https://www.helston-tc.gov.uk/,verified
,hemblington-parish,Hemblington,parish,,,https://hemblington-pc.gov.uk/,verified
32291,hemel-hempstead-town-council,Hemel Hempstead Town Council,town,Hertfordshire,East of England,https://www.hemel.gov.uk,under_audit_with_url
5781,hemingbrough,Hemingbrough,parish,North Yorkshire,Yorkshire and the Humber,,under_audit
33008,hemingby-parish-council,Hemingby Parish Council,parish,Lincolnshire,East Midlands,,under_audit
30110,hemingford-abbots-parish-council,Hemingford Abbots Parish Council,parish,Cambridgeshire,East of England,https://hemingfordabbotsparishcouncil.gov.uk/,verified
30111,hemingford-grey-parish-council,Hemingford Grey Parish Council,parish,Cambridgeshire,East of England,https://www.hemingfordgreyparishcouncil.gov.uk/,verified
5056,hemingstone-parish-council,Hemingstone Parish Council,parish,Suffolk,East of England,https://www.hemingstone-pc.gov.uk,under_audit_with_url
33504,hemington-parish-council,Hemington Parish Council,parish,North Northamptonshire,East Midlands,,under_audit
35991,hemley-parish-council,Hemley Parish Council,parish,East Suffolk,East of England,,under_audit
5727,hempnall-parish-council,Hempnall Parish Council,parish,Norfolk,East of England,,under_audit
33249,hempstead-parish-council,Hempstead Parish Council,parish,Norfolk,East of England,https://hempstead-pc.gov.uk/,verified
5962,hempstead,Hempstead,parish,Essex,East of England,https://hempstead-pc.gov.uk/,verified
33432,hempton-parish-council,Hempton Parish Council,parish,Norfolk,East of England,https://hempton-pc.gov.uk/,verified
33433,hemsby-parish-council,Hemsby Parish Council,parish,Norfolk,East of England,,under_audit
,hemswell-cliff-parish,Hemswell Cliff,parish,,,,under_audit
,hemswell-parish,Hemswell,parish,,,,under_audit
,hemsworth-parish,Hemsworth,parish,,,,under_audit
31042,hemyock-parish-council,Hemyock Parish Council,parish,Devon,South West,https://hemyock.org/,verified
30295,henbury-parish-council,Henbury Parish Council,parish,Cheshire,North West,,under_audit
6125,henderskelfe-parish-meeting,Henderskelfe (Parish Meeting),parish_meeting,North Yorkshire,Yorkshire and the Humber,,under_audit
37026,henfield-parish-council,Henfield Parish Council,parish,West Sussex,South East,https://www.henfield.gov.uk,verified
,hengrave-parish,Hengrave,parish,,,,under_audit
31734,henham-parish-council,Henham Parish Council,parish,Essex,East of England,https://www.henham-pc.gov.uk,verified
36821,henley-in-arden-parish-council,Henley in Arden Parish Council,parish,Warwickshire,West Midlands,https://www.henley-in-arden-pc.gov.uk/,verified
34778,henley-on-thames-parish-council,Henley-on-Thames Parish Council,parish,Oxfordshire,South East,,under_audit
4529,henley-parish-council,Henley Parish Council,parish,Suffolk,East of England,https://www.henleytowncouncil.gov.uk/,verified
30239,henlow-parish-council,Henlow Parish Council,parish,Central Bedfordshire,East of England,https://henlow-pc.gov.uk/,verified
30995,hennock-parish-council,Hennock Parish Council,parish,Devon,South West,https://www.hennockparishcouncil.gov.uk,verified
33694,hensall-parish-council,Hensall Parish Council,parish,North Yorkshire,Yorkshire and the Humber,https://www.hensallparishcouncil.gov.uk,under_audit_with_url
34319,henshaw-parish-council,Henshaw Parish Council,parish,Northumberland,North East,https://www.henshawparishcouncil.gov.uk,under_audit_with_url
,henstead-with-hulver-street-parish,Henstead with Hulver Street,parish,,,,under_audit
4877,henstridge-parish-council,Henstridge Parish Council,parish,Somerset,South West,https://henstridge-pc.gov.uk,verified
,hentland-parish,Hentland,parish,,,,under_audit
34320,hepple-parish-council,Hepple Parish Council,parish,Northumberland,North East,https://www.heppleparishcouncil.gov.uk,verified
34321,hepscott-parish-council,Hepscott Parish Council,parish,Northumberland,North East,https://www.hepscottparishcouncil.gov.uk/community/hepscott-parish-council-21100/home/,verified
,heptonstall-parish,Heptonstall,parish,,,,under_audit
4837,hepworth-parish-council,Hepworth Parish Council,parish,Suffolk,East of England,https://www.hepworth-pc.gov.uk,verified
,hereford-parish,Hereford,parish,,,https://www.hereford.org.uk/,verified
,hermitage-parish,Hermitage,parish,,,https://hermitageparishcouncil.gov.uk/,verified
,herne-and-broomfield-parish,Herne and Broomfield,parish,,,,under_audit
32580,hernhill-parish-council,Hernhill Parish Council,parish,Kent,South East,https://www.hernhill-pc.gov.uk/,verified
,herongate-and-ingrave-parish,Herongate and Ingrave,parish,,,,under_audit
5143,herriard-parish-council,Herriard Parish Council,parish,Hampshire,South East,https://www.herriardpc.org.uk,under_audit_with_url
6513,herringswell-parish-council,Herringswell Parish Council,parish,Suffolk,East of England,,under_audit
32513,hersden-parish-council,Hersden Parish Council,parish,Kent,South East,https://www.hersden-pc.gov.uk,verified
4043,herstmonceux-parish-council,Herstmonceux Parish Council,parish,East Sussex,South East,https://www.herstmonceuxparish.org.uk,verified
32325,hertford-heath-parish-council,Hertford Heath Parish Council,parish,Hertfordshire,East of England,https://hertfordheathparishcouncil.gov.uk/,under_audit
32292,hertford-town-council,Hertford Town Council,town,Hertfordshire,East of England,https://www.hertford.gov.uk/,verified
32293,hertingfordbury-parish-council,Hertingfordbury Parish Council,parish,Hertfordshire,East of England,https://www.hertingfordbury-pc.gov.uk/,verified
,hertsmere-meriden-parish,Hertsmere Meriden,parish,,,,under_audit
30846,hesket-parish-council,Hesket Parish Council,parish,Cumbria,North West,https://hesket.org.uk/,verified
32667,hesketh-with-becconsall-parish-council,Hesketh-with-Becconsall Parish Council,parish,Lancashire,North West,,under_audit
,heskin-parish,Heskin,parish,,,,under_audit
5782,heslerton,Heslerton,parish,North Yorkshire,Yorkshire and the Humber,,under_audit
36555,hesleyhurst-parish-council,Hesleyhurst Parish Council,parish,,North East,,under_audit
,heslington-parish,Heslington,parish,,,https://heslingtonparishcouncil.gov.uk/,verified
,hessay-parish,Hessay,parish,,,https://hessayparishcouncil.gov.uk/,verified
5057,hessett-parish-council,Hessett Parish Council,parish,Suffolk,East of England,https://www.hessettparishcouncil.gov.uk,verified
,hessle-and-hill-top-parish,Hessle and Hill Top,parish,,,,under_audit
31370,hessle-parish-council,Hessle Parish Council,parish,East Riding of Yorkshire,Yorkshire and the Humber,,under_audit
34504,hethe-parish-council,Hethe Parish Council,parish,Oxfordshire,South East,https://www.hethe.org/,under_audit
4212,hethersett-parish-council,Hethersett Parish Council,parish,Norfolk,East of England,https://www.hethersettparishcouncil.gov.uk,verified
30734,hethersgill-parish-council,Hethersgill Parish Council,parish,Cumbria,North West,https://www.hethersgill.org.uk/,verified
6978,hetton-cum-bordley-parish-meeting,Hetton-cum-Bordley (Parish Meeting),parish_meeting,North Yorkshire,Yorkshire and the Humber,,under_audit
,hetton-parish,Hetton,parish,,,https://hettontowncouncil.gov.uk/,under_audit
35206,heveningham-parish-council,Heveningham Parish Council,parish,Suffolk,East of England,https://heveninghamparishcouncil.gov.uk/,verified
32581,hever-parish-council,Hever Parish Council,parish,Kent,South East,https://heverparishcouncil.gov.uk/,verified
30847,heversham-parish-council,Heversham Parish Council,parish,Cumbria,North West,https://heversham-pc.gov.uk/,verified
4174,hevingham-parish-council,Hevingham Parish Council,parish,Norfolk,East of England,https://www.hevinghamparishcouncil.gov.uk,verified
31957,hewelsfield-and-brockweir-parish-council,Hewelsfield and Brockweir Parish Council,parish,Gloucestershire,South West,,under_audit
33696,hewick-and-hutton-parish-council,Hewick and Hutton Parish Council,parish,North Yorkshire,Yorkshire and the Humber,https://www.hewickandhuttonparish.gov.uk,verified
,heworth-without-parish,Heworth Without,parish,,,,under_audit
34322,hexham-parish-council,Hexham Parish Council,parish,Northumberland,North East,https://www.hexhamtowncouncil.gov.uk/,under_audit
34323,hexhamshire-and-district-parish-council,Hexhamshire and District Parish Council,parish,Northumberland,North East,,under_audit
34403,hexhamshire-parish-council,Hexhamshire Parish Council,parish,Northumberland,North East,https://www.hexhamshire.org.uk/,verified
32423,hextable-parish-council,Hextable Parish Council,parish,Kent,South East,https://www.hextable-pc.gov.uk/,verified
,hexton-parish,Hexton,parish,,,,under_audit
31765,heybridge-basin-parish-council,Heybridge Basin Parish Council,parish,Essex,East of England,,under_audit
31764,heybridge-parish-council,Heybridge Parish Council,parish,Essex,East of England,https://heybridgeparishcouncil.gov.uk/,verified
6107,heydon-parish-meeting,Heydon Parish Meeting,parish_meeting,Norfolk,East of England,https://www.heydonparishcouncil.gov.uk/,verified
5204,heydour-parish-council,Heydour Parish Council,parish,Lincolnshire,East Midlands,https://www.heydour-aisby-oasby-pc.gov.uk,verified
34505,heyford-park-parish-council,Heyford Park Parish Council,parish,Oxfordshire,South East,https://www.heyfordpark-pc.gov.uk,verified
,heyshott-parish,Heyshott,parish,,,https://heyshottparishcouncil.gov.uk/,verified
6545,heytesbury-imber-and-knook-parish-council,Heytesbury Imber and Knook Parish Council,parish,Wiltshire,South West,https://heytesburyparish.co.uk/,under_audit
,heytesbury-parish,Heytesbury,parish,,,,under_audit
34723,heythrop-parish-meeting,Heythrop Parish Meeting,parish_meeting,Oxfordshire,South East,,under_audit
6546,heywood-parish-council,Heywood Parish Council,parish,Wiltshire,South West,https://heywoodparishcouncil.co.uk/,verified
6114,heywood-parish-meeting,Heywood Parish Meeting,parish_meeting,Norfolk,East of England,https://heywoodparishcouncil.co.uk/,verified
,hibaldstow-parish,Hibaldstow,parish,,,https://www.hibaldstowparishcouncil.gov.uk/,verified
6488,hickleton-parish-council,Hickleton Parish Council,parish,South Yorkshire,Yorkshire and the Humber,,under_audit
6930,hickling-parish-council,Hickling Parish Council,parish,Norfolk,East of England,https://hickling-pc.gov.uk/,verified
33949,high-abbotside-parish-council,High Abbotside Parish Council,parish,North Yorkshire,Yorkshire and the Humber,,under_audit
33697,high-and-low-bishopside-pateley-bridge-town-parish-council,High and Low Bishopside (Pateley Bridge Town) Parish Council,parish,North Yorkshire,Yorkshire and the Humber,https://www.pateleybridgetowncouncil.gov.uk,verified
,high-bickington-parish,High Bickington,parish,,,,under_audit
,high-coniscliffe-parish,High Coniscliffe,parish,,,,under_audit
31735,high-easter-parish-council,High Easter Parish Council,parish,Essex,East of England,,under_audit
4079,high-halden,High Halden,parish,Kent,South East,https://www.highhaldenparishcouncil.gov.uk,verified
,high-halstow-parish,High Halstow,parish,,,,under_audit
3659,high-ham-parish-council,High Ham Parish Council,parish,Somerset,South West,https://www.highhamparishlife.org/parish-council,verified
30003,high-hoyland-parish-council,High Hoyland Parish Council,parish,Barnsley,Yorkshire and the Humber,,under_audit
33251,high-kelling-parish-council,High Kelling Parish Council,parish,Norfolk,East of England,https://www.highkellingparishcouncil.gov.uk,verified
31793,high-laver-parish-council,High Laver Parish Council,parish,Essex,East of England,,under_audit
30296,high-legh-parish-council,High Legh Parish Council,parish,Cheshire,North West,https://www.highleghparishcouncil.gov.uk,verified
,high-littleton-parish,High Littleton,parish,,,,under_audit
6489,high-melton-parish-council,High Melton Parish Council,parish,South Yorkshire,Yorkshire and the Humber,https://highmeltonparishcouncil.gov.uk/,under_audit
,high-offley-parish,High Offley,parish,,,https://highoffleyparishcouncil.gov.uk/,under_audit
31637,high-ongar-parish-council,High Ongar Parish Council,parish,Essex,East of England,https://highongar-pc.gov.uk/,verified
31736,high-roding-parish-council,High Roding Parish Council,parish,Essex,East of England,https://highrodingparishcouncil.co.uk/,under_audit
,high-roothing-parish,High Roothing,parish,,,,under_audit
35993,high-toynton-parish-council,High Toynton Parish Council,parish,,East of England,,under_audit
,high-worsall-parish,High Worsall,parish,,,,under_audit
,high-wych-parish,High Wych,parish,,,https://www.highwychparishcouncil.gov.uk/,under_audit
34072,higham-ferrers-town-council,Higham Ferrers Town Council,town,Northamptonshire,East Midlands,https://www.highamferrers-tc.gov.uk,verified
32801,higham-on-the-hill-parish-council,Higham on the Hill Parish Council,parish,Leicestershire,East Midlands,,under_audit
6202,higham-parish-meeting-1,Higham Parish Meeting,parish,Suffolk,East of England,,under_audit
,higham-with-west-close-booth-parish,Higham-with-West Close Booth,parish,,,,under_audit
,highampton-parish,Highampton,parish,,,https://www.highamptonparishcouncil.gov.uk/,verified
,highclere-parish,Highclere,parish,,,https://www.highclere-pc.gov.uk/community/highclere-parish-council-6542/home/,verified
,highcliffe-and-walkford-parish,Highcliffe and Walkford,parish,,,,under_audit
30297,higher-hurdsfield-parish-council,Higher Hurdsfield Parish Council,parish,Cheshire,North West,https://www.higherhurdsfield-pc.gov.uk,verified
4361,highley-parish-council,Highley Parish Council,parish,Shropshire,West Midlands,https://www.highleyparish.gov.uk,verified
,highlow-parish,Highlow,parish,,,,under_audit
34591,highmoor-parish-council,Highmoor Parish Council,parish,Oxfordshire,South East,https://www.highmoorparishcouncil.gov.uk,verified
31934,highnam-parish-council,Highnam Parish Council,parish,Gloucestershire,South West,https://www.highnamparish.org.uk,verified
34797,hightown-parish-council,Hightown Parish Council,parish,Sefton,North West,,under_audit
,highwood-parish,Highwood,parish,,,,under_audit
35377,highworth-parish-council,Highworth Parish Council,parish,Swindon,South West,https://highworthtowncouncil.gov.uk/,under_audit
,hilborough-parish,Hilborough,parish,,,https://hilboroughparishcouncil.gov.uk/,under_audit
5192,hildenborough-parish-council,Hildenborough Parish Council,parish,Kent,South East,https://www.hildenboroughparishcouncil.gov.uk,verified
30148,hildersham-parish-council,Hildersham Parish Council,parish,Cambridgeshire,East of England,,under_audit
5312,hilderstone-parish-council,Hilderstone Parish Council,parish,Staffordshire,West Midlands,http://hilderstonevillage.org.uk/parish.php,verified
,hilfield-parish,Hilfield,parish,,,,under_audit
,hilgay-parish,Hilgay,parish,,,https://hilgayparishcouncil.gov.uk/,verified
,hill-and-moor-parish,Hill and Moor,parish,,,,under_audit
37203,hill-croome-parish-council,Hill Croome Parish Council,parish,Worcestershire,West Midlands,https://hillcroomeparishcouncil.gov.uk/,under_audit
35134,hill-parish-council,Hill Parish Council,parish,South Gloucestershire,South West,,under_audit
33698,hillam-parish-council,Hillam Parish Council,parish,North Yorkshire,Yorkshire and the Humber,https://www.hillamparishcouncil.gov.uk,verified
32668,hilldale-parish-council,Hilldale Parish Council,parish,Lancashire,North West,https://www.hilldaleparishcouncil.gov.uk,under_audit_with_url
3784,hillesden-parish-council,Hillesden Parish Council,parish,Buckinghamshire,South East,https://www.hillesden-pc.gov.uk,verified
