PAR25CD,PAR25NM,PAR25NMW,LAD25CD,LAD25NM,LAD25NMW,ObjectId
E04002400,Camerton,,E06000063,Cumberland,,2940
E04012347,East Hunsbury,,E06000062,West Northamptonshire,,2941
E04006759,Woodford,,E06000061,North Northamptonshire,,2942
E04006839,Maidford,,E06000062,West Northamptonshire,,2943
E04001573,Great Missenden,,E06000060,Buckinghamshire,,2944
E04006627,Gretton,,E06000061,North Northamptonshire,,2945
E04002401,Cockermouth,,E06000063,Cumberland,,2946
E04002402,Crosscanonby,,E06000063,Cumberland,,2947
E04002403,Dean,,E06000063,Cumberland,,2948
E04002404,Dearham,,E06000063,Cumberland,,2949
E04002405,Dundraw,,E06000063,Cumberland,,2950
E04002406,Embleton,,E06000063,Cumberland,,2951
E04002407,Gilcrux,,E06000063,Cumberland,,2952
E04002408,Great Clifton,,E06000063,Cumberland,,2953
E04002409,Greysouthen,,E06000063,Cumberland,,2954
E04002410,Hayton and Mealo,,E06000063,Cumberland,,2955
E04002411,Holme Abbey,,E06000063,Cumberland,,2956
E04002412,Holme East Waver,,E06000063,Cumberland,,2957
E04002414,Holme St Cuthbert,,E06000063,Cumberland,,2958
E04002415,Ireby and Uldale,,E06000063,Cumberland,,2959
E04002417,Kirkbampton,,E06000063,Cumberland,,2960
E04002418,Kirkbride,,E06000063,Cumberland,,2961
E04002419,Little Clifton,,E06000063,Cumberland,,2962
E04002420,Lorton,,E06000063,Cumberland,,2963
E04002421,Loweswater,,E06000063,Cumberland,,2964
E04002422,Maryport,,E06000063,Cumberland,,2965
E04002423,Oughterside and Allerby,,E06000063,Cumberland,,2966
E04002424,Papcastle,,E06000063,Cumberland,,2967
E04002425,Plumbland,,E06000063,Cumberland,,2968
E04002427,Seaton,,E06000063,Cumberland,,2969
E04002428,Sebergham,,E06000063,Cumberland,,2970
E04002429,Setmurthy,,E06000063,Cumberland,,2971
E04002431,Thursby,,E06000063,Cumberland,,2972
E04002433,Waverton,,E06000063,Cumberland,,2973
E04002434,Westnewton,,E06000063,Cumberland,,2974
E04002435,Westward,,E06000063,Cumberland,,2975
E04002436,Wigton,,E06000063,Cumberland,,2976
E04002437,Winscales,,E06000063,Cumberland,,2977
E04002438,Woodside,,E06000063,Cumberland,,2978
E04002439,Workington,,E06000063,Cumberland,,2979
E04002440,Wythop,,E06000063,Cumberland,,2980
E04002441,"Lands common to Holme Abbey, Holme Low and Holme St Cuthbert",,E06000063,Cumberland,,2981
E04002445,Arthuret,,E06000063,Cumberland,,2982
E04002446,Askerton,,E06000063,Cumberland,,2983
E04002447,Beaumont,,E06000063,Cumberland,,2984
E04002448,Bewcastle,,E06000063,Cumberland,,2985
E04002449,Brampton,,E06000063,Cumberland,,2986
E04002450,Burgh by Sands,,E06000063,Cumberland,,2987
E04001574,Latimer and Ley Hill,,E06000060,Buckinghamshire,,2988
E04001575,Little Missenden,,E06000060,Buckinghamshire,,2989
E04001576,Penn,,E06000060,Buckinghamshire,,2990
E04001577,Seer Green,,E06000060,Buckinghamshire,,2991
E04001578,The Lee,,E06000060,Buckinghamshire,,2992
E04001579,Little Chalfont,,E06000060,Buckinghamshire,,2993
E04001580,Beaconsfield,,E06000060,Buckinghamshire,,2994
E04001582,Denham,,E06000060,Buckinghamshire,,2995
E04001584,Farnham Royal,,E06000060,Buckinghamshire,,2996
E04001585,Fulmer,,E06000060,Buckinghamshire,,2997
E04001586,Gerrards Cross,,E06000060,Buckinghamshire,,2998
E04001587,Hedgerley,,E06000060,Buckinghamshire,,2999
E04001588,Iver,,E06000060,Buckinghamshire,,3000
E04006760,Woodnewton,,E06000061,North Northamptonshire,,3001
E04001589,Stoke Poges,,E06000060,Buckinghamshire,,3002
E04012823,Brackley,,E06000062,West Northamptonshire,,3003
E04006840,Marston St Lawrence,,E06000062,West Northamptonshire,,3004
E04006761,Yarwell,,E06000061,North Northamptonshire,,3005
E04006628,Middleton,,E06000061,North Northamptonshire,,3006
E04001590,Taplow,,E06000060,Buckinghamshire,,3007
E04012824,Easton Neston,,E06000062,West Northamptonshire,,3008
E04006841,Middleton Cheney,,E06000062,West Northamptonshire,,3009
E04006762,Rushden,,E06000061,North Northamptonshire,,3010
E04006629,Rockingham,,E06000061,North Northamptonshire,,3011
E04006631,Weldon,,E06000061,North Northamptonshire,,3012
E04006707,Aldwincle,,E06000061,North Northamptonshire,,3013
E04006708,Apethorpe,,E06000061,North Northamptonshire,,3014
E04006709,Ashton,,E06000061,North Northamptonshire,,3015
E04006710,Barnwell,,E06000061,North Northamptonshire,,3016
E04006711,Benefield,,E06000061,North Northamptonshire,,3017
E04006712,Blatherwycke,,E06000061,North Northamptonshire,,3018
E04006713,Brigstock,,E06000061,North Northamptonshire,,3019
E04006714,Bulwick,,E06000061,North Northamptonshire,,3020
E04006716,Clopton,,E06000061,North Northamptonshire,,3021
E04006717,Collyweston,,E06000061,North Northamptonshire,,3022
E04006718,Cotterstock,,E06000061,North Northamptonshire,,3023
E04006719,Deene,,E06000061,North Northamptonshire,,3024
E04006720,Deenethorpe,,E06000061,North Northamptonshire,,3025
E04006721,Denford,,E06000061,North Northamptonshire,,3026
E04006722,Duddington-with-Fineshade,,E06000061,North Northamptonshire,,3027
E04006723,Easton on the Hill,,E06000061,North Northamptonshire,,3028
E04006724,Fotheringhay,,E06000061,North Northamptonshire,,3029
E04006725,Glapthorn,,E06000061,North Northamptonshire,,3030
E04006726,Great Addington,,E06000061,North Northamptonshire,,3031
E04006727,Hargrave,,E06000061,North Northamptonshire,,3032
E04006728,Harringworth,,E06000061,North Northamptonshire,,3033
E04006729,Hemington,,E06000061,North Northamptonshire,,3034
E04006733,King's Cliffe,,E06000061,North Northamptonshire,,3035
E04006734,Laxton,,E06000061,North Northamptonshire,,3036
E04006735,Lilford-cum-Wigsthorpe,,E06000061,North Northamptonshire,,3037
E04006736,Little Addington,,E06000061,North Northamptonshire,,3038
E04006737,Lowick,,E06000061,North Northamptonshire,,3039
E04006738,Luddington,,E06000061,North Northamptonshire,,3040
E04006740,Nassington,,E06000061,North Northamptonshire,,3041
E04006741,Newton Bromswold,,E06000061,North Northamptonshire,,3042
E04006742,Oundle,,E06000061,North Northamptonshire,,3043
E04006743,Pilton,,E06000061,North Northamptonshire,,3044
E04006744,Polebrook,,E06000061,North Northamptonshire,,3045
E04006747,Southwick,,E06000061,North Northamptonshire,,3046
E04006748,Stoke Doyle,,E06000061,North Northamptonshire,,3047
E04006749,Sudborough,,E06000061,North Northamptonshire,,3048
E04006750,Tansor,,E06000061,North Northamptonshire,,3049
E04006842,Milton Malsor,,E06000062,West Northamptonshire,,3050
E04012825,Evenley,,E06000062,West Northamptonshire,,3051
E04006843,Moreton Pinkney,,E06000062,West Northamptonshire,,3052
E04012826,Paulerspury,,E06000062,West Northamptonshire,,3053
E04001591,Wexham,,E06000060,Buckinghamshire,,3054
E04006844,Nether Heyford,,E06000062,West Northamptonshire,,3055
E04013014,Daventry,,E06000062,West Northamptonshire,,3056
E04001593,Bradenham,,E06000060,Buckinghamshire,,3057
E04006845,Newbottle,,E06000062,West Northamptonshire,,3058
E04013015,Guilsborough,,E06000062,West Northamptonshire,,3059
E04001594,Chepping Wycombe,,E06000060,Buckinghamshire,,3060
E04006764,Ashley,,E06000061,North Northamptonshire,,3061
E04006846,Old Stratford,,E06000062,West Northamptonshire,,3062
E04013016,Harlestone,,E06000062,West Northamptonshire,,3063
E04001595,Downley,,E06000060,Buckinghamshire,,3064
E04006765,Brampton Ash,,E06000061,North Northamptonshire,,3065
E04006847,Pattishall,,E06000062,West Northamptonshire,,3066
E04013017,Harlestone Manor,,E06000062,West Northamptonshire,,3067
E04001596,Ellesborough,,E06000060,Buckinghamshire,,3068
E04001597,Fawley,,E06000060,Buckinghamshire,,3069
E04001598,Great and Little Hampden,,E06000060,Buckinghamshire,,3070
E04001599,Great and Little Kimble cum Marsh,,E06000060,Buckinghamshire,,3071
E04001600,Great Marlow,,E06000060,Buckinghamshire,,3072
E04001601,Hambleden,,E06000060,Buckinghamshire,,3073
E04001602,Hazlemere,,E06000060,Buckinghamshire,,3074
E04001603,Hedsor,,E06000060,Buckinghamshire,,3075
E04001605,Ibstone,,E06000060,Buckinghamshire,,3076
E04001607,Lane End,,E06000060,Buckinghamshire,,3077
E04001608,Little Marlow,,E06000060,Buckinghamshire,,3078
E04001609,Longwick-cum-Ilmer,,E06000060,Buckinghamshire,,3079
E04001610,Marlow,,E06000060,Buckinghamshire,,3080
E04001611,Medmenham,,E06000060,Buckinghamshire,,3081
E04001612,Piddington and Wheeler End,,E06000060,Buckinghamshire,,3082
E04001613,Princes Risborough,,E06000060,Buckinghamshire,,3083
E04001614,Radnage,,E06000060,Buckinghamshire,,3084
E04001615,Stokenchurch,,E06000060,Buckinghamshire,,3085
E04001616,Turville,,E06000060,Buckinghamshire,,3086
E04001617,West Wycombe,,E06000060,Buckinghamshire,,3087
E04001618,Wooburn,,E06000060,Buckinghamshire,,3088
E04001619,Marlow Bottom,,E06000060,Buckinghamshire,,3089
E04012160,Buckingham Park,,E06000060,Buckinghamshire,,3090
E04012161,Weedon,,E06000060,Buckinghamshire,,3091
E04012607,Hughenden,,E06000060,Buckinghamshire,,3092
E04006849,Potterspury,,E06000062,West Northamptonshire,,3093
E04006850,Quinton,,E06000062,West Northamptonshire,,3094
E04006851,Radstone,,E06000062,West Northamptonshire,,3095
E04006853,Rothersthorpe,,E06000062,West Northamptonshire,,3096
E04006854,Shutlanger,,E06000062,West Northamptonshire,,3097
E04006855,Silverstone,,E06000062,West Northamptonshire,,3098
E04006856,Slapton,,E06000062,West Northamptonshire,,3099
E04006858,Sulgrave,,E06000062,West Northamptonshire,,3100
E04006859,Syresham,,E06000062,West Northamptonshire,,3101
E04006860,Thenford,,E06000062,West Northamptonshire,,3102
E04006861,Thorpe Mandeville,,E06000062,West Northamptonshire,,3103
E04006864,Upper Heyford,,E06000062,West Northamptonshire,,3104
E04006865,Wappenham,,E06000062,West Northamptonshire,,3105
E04006866,Warkworth,,E06000062,West Northamptonshire,,3106
E04006867,Weston and Weedon,,E06000062,West Northamptonshire,,3107
E04006868,Whitfield,,E06000062,West Northamptonshire,,3108
E04006869,Whittlebury,,E06000062,West Northamptonshire,,3109
E04006870,Wicken,,E06000062,West Northamptonshire,,3110
E04006871,Woodend,,E06000062,West Northamptonshire,,3111
E04006872,Yardley Gobion,,E06000062,West Northamptonshire,,3112
E04006873,Yardley Hastings,,E06000062,West Northamptonshire,,3113
E04006874,Overthorpe,,E06000062,West Northamptonshire,,3114
E04006875,Grange Park,,E06000062,West Northamptonshire,,3115
E04006876,Alderton,,E06000062,West Northamptonshire,,3116
E04010508,Brockhall,,E06000062,West Northamptonshire,,3117
E04010509,Byfield,,E06000062,West Northamptonshire,,3118
E04010510,Cold Ashby,,E06000062,West Northamptonshire,,3119
E04010512,Elkington,,E06000062,West Northamptonshire,,3120
E04006766,Braybrooke,,E06000061,North Northamptonshire,,3121
E04010513,Flore,,E06000062,West Northamptonshire,,3122
E04013018,Hollowell,,E06000062,West Northamptonshire,,3123
E04006767,Broughton,,E06000061,North Northamptonshire,,3124
E04010515,Holcot,,E06000062,West Northamptonshire,,3125
E04013019,Newnham,,E06000062,West Northamptonshire,,3126
E04006771,Desborough,,E06000061,North Northamptonshire,,3127
E04006772,Dingley,,E06000061,North Northamptonshire,,3128
E04006773,Geddington,,E06000061,North Northamptonshire,,3129
E04006774,Grafton Underwood,,E06000061,North Northamptonshire,,3130
E04006775,Harrington,,E06000061,North Northamptonshire,,3131
E04006776,Loddington,,E06000061,North Northamptonshire,,3132
E04006777,Newton and Little Oakley,,E06000061,North Northamptonshire,,3133
E04006778,Orton,,E06000061,North Northamptonshire,,3134
E04006779,Pytchley,,E06000061,North Northamptonshire,,3135
E04006780,Rothwell,,E06000061,North Northamptonshire,,3136
E04006782,Stoke Albany,,E06000061,North Northamptonshire,,3137
E04006783,Sutton Bassett,,E06000061,North Northamptonshire,,3138
E04006784,Thorpe Malsor,,E06000061,North Northamptonshire,,3139
E04006785,Warkton,,E06000061,North Northamptonshire,,3140
E04006786,Weekley,,E06000061,North Northamptonshire,,3141
E04006787,Weston by Welland,,E06000061,North Northamptonshire,,3142
E04006877,Bozeat,,E06000061,North Northamptonshire,,3143
E04006878,Earls Barton,,E06000061,North Northamptonshire,,3144
E04006879,Easton Maudit,,E06000061,North Northamptonshire,,3145
E04006880,Ecton,,E06000061,North Northamptonshire,,3146
E04006882,Great Doddington,,E06000061,North Northamptonshire,,3147
